Default,LoanAmount,Accounts,AnnualIncome,LastCreditPullYear,RevolvingBalance,LastPaymentAmount,RecentInquiries
0,10000.0,22,30000.0,2018,9177.0,6802.44,2
1,9500.0,11,29000.0,2019,10627.0,326.22,0
0,35000.0,52,150000.0,2018,5814.0,26865.95,2
0,9600.0,17,55000.0,2015,17115.0,8775.15,1
0,6000.0,14,98000.0,2019,36644.0,6071.52,0
0,18825.0,15,42000.0,2019,18004.0,453.9,1
0,19000.0,34,86000.0,2019,8839.0,89.45,4
0,34900.0,19,145000.0,2018,86535.0,1145.66,1
1,34850.0,52,83000.0,2016,43936.0,1252.56,4
0,35000.0,76,195000.0,2019,50602.0,11858.59,4
0,22675.0,16,60000.0,2018,17517.0,508.06,1
0,10000.0,25,113000.0,2019,24273.0,212.3,0
0,28000.0,32,77000.0,2018,20111.0,692.03,0
0,8000.0,14,45000.0,2019,11212.0,0.82,2
0,8000.0,22,64609.0,2018,18263.0,4346.37,1
0,14600.0,22,60000.0,2015,2514.0,14206.96,1
0,24000.0,14,70000.0,2019,17538.0,737.31,0
0,16000.0,54,100616.0,2019,19318.0,10943.43,1
0,9600.0,28,65000.0,2017,6346.0,2015.15,0
0,20000.0,14,65000.0,2019,11829.0,531.68,0
0,6000.0,42,38000.0,2019,9345.0,0.25,0
0,5250.0,10,22000.0,2019,6997.0,5192.14,0
1,26500.0,22,60000.0,2016,21695.0,926.57,0
0,15000.0,41,125000.0,2019,16563.0,477.93,0
0,20000.0,23,65000.0,2017,17283.0,8365.17,1
1,3050.0,8,40000.0,2018,11682.0,0.0,0
0,5000.0,23,50000.0,2019,3763.0,162.43,0
0,27200.0,64,103000.0,2019,28426.0,4.4,0
1,4000.0,18,45000.0,2019,18174.0,135.42,0
0,13975.0,50,88000.0,2019,15110.0,7759.56,0
0,10975.0,36,100209.0,2016,38806.0,342.57,3
0,4800.0,11,40000.0,2019,5965.0,1714.03,1
0,11000.0,35,115000.0,2019,32577.0,9328.79,3
0,10250.0,19,60000.0,2017,10831.0,331.47,1
0,22275.0,32,70000.0,2018,6960.0,10062.8,0
1,4825.0,26,60000.0,2018,2272.0,164.89,2
0,4800.0,19,67000.0,2016,7297.0,166.82,0
0,12000.0,12,60000.0,2018,6328.0,7703.55,1
0,21000.0,25,290000.0,2019,53582.0,4092.48,0
0,22400.0,32,62000.0,2019,43892.0,526.92,1
0,18000.0,45,175000.0,2017,14994.0,11406.16,0
1,25000.0,32,60000.0,2017,27241.0,588.08,1
0,15500.0,22,65000.0,2018,6972.0,9626.53,3
0,24000.0,23,95000.0,2017,18440.0,761.97,1
0,8600.0,33,58000.0,2019,6297.0,5474.3,0
0,5300.0,23,20000.0,2019,2989.0,2873.39,2
1,11600.0,18,44000.0,2016,15926.0,320.32,1
0,8900.0,40,48000.0,2016,15223.0,6589.85,2
1,25000.0,18,99500.0,2016,21180.0,366.82,2
0,28000.0,32,170000.0,2018,17811.0,6263.03,0
1,8000.0,13,45000.0,2016,7479.0,258.74,1
0,23975.0,32,135000.0,2018,27088.0,18311.39,0
0,6000.0,20,22000.0,2019,5526.0,405.51,1
1,11100.0,16,32000.0,2019,11019.0,374.28,0
0,8900.0,21,69000.0,2019,12610.0,3671.37,1
0,14500.0,29,70000.0,2016,11070.0,12445.2,0
0,12000.0,25,38000.0,2019,8074.0,7832.91,0
1,16425.0,41,63000.0,2017,11287.0,604.08,3
0,23900.0,32,72700.0,2017,25707.0,16016.81,1
0,3000.0,16,50000.0,2014,10358.0,1973.22,0
0,34900.0,28,139000.0,2017,103999.0,1158.52,0
1,14725.0,15,72000.0,2016,8040.0,514.86,0
0,23900.0,48,48000.0,2019,31578.0,15391.65,1
0,15750.0,34,123000.0,2019,21576.0,501.81,2
0,15000.0,30,48000.0,2019,17464.0,3897.8,0
0,15000.0,15,68000.0,2017,15752.0,10203.34,0
0,6000.0,11,62000.0,2017,2724.0,3605.89,1
0,4000.0,41,38000.0,2019,639.0,1957.46,1
0,1000.0,26,68000.0,2019,10967.0,1009.11,0
0,6400.0,24,73000.0,2019,10141.0,1637.25,1
1,35000.0,41,150000.0,2016,13420.0,1281.55,2
0,3000.0,44,61650.0,2019,20002.0,109.15,0
0,5400.0,13,43000.0,2017,1147.0,1624.59,0
1,15475.0,16,37000.0,2016,22155.0,556.13,0
1,6400.0,11,20000.0,2016,13634.0,239.45,0
0,26975.0,22,70000.0,2015,22695.0,18370.18,1
0,24950.0,32,65000.0,2019,14067.0,537.23,2
0,10000.0,33,33000.0,2019,4517.0,8768.84,1
0,17575.0,29,40000.0,2016,4542.0,7293.14,1
1,18000.0,22,50000.0,2018,4732.0,689.16,2
0,17825.0,17,150000.0,2018,6225.0,615.74,1
0,18000.0,25,56000.0,2014,17526.0,13772.05,0
0,11325.0,12,38000.0,2019,10203.0,5142.52,1
0,8000.0,15,49800.0,2019,8440.0,206.81,0
0,4450.0,9,15000.0,2017,4093.0,1267.02,0
0,12975.0,45,40000.0,2019,18421.0,634.0,1
1,31075.0,25,96000.0,2016,39564.0,823.13,0
1,15000.0,15,88000.0,2016,5347.0,319.82,0
0,17050.0,29,40000.0,2018,16217.0,3054.01,1
0,30000.0,17,200000.0,2019,35842.0,952.45,0
0,12000.0,12,80000.0,2019,2073.0,5975.7,0
1,8000.0,39,154000.0,2017,6428.0,252.14,1
0,6500.0,20,31000.0,2017,14563.0,2465.65,0
0,11200.0,49,71000.0,2017,4948.0,7349.01,1
0,19875.0,39,66000.0,2017,10060.0,4498.17,0
0,17375.0,19,53000.0,2019,17609.0,45.96,0
1,16000.0,24,120000.0,2017,43770.0,9000.0,1
0,11950.0,31,33280.0,2019,3595.0,6306.84,1
0,13000.0,21,63000.0,2015,16791.0,1419.83,0
0,5000.0,32,50000.0,2018,5481.0,159.18,4
0,11075.0,21,40000.0,2017,14693.0,673.57,0
0,16100.0,21,65000.0,2017,19901.0,560.14,1
0,6000.0,27,40000.0,2019,3409.0,211.45,0
0,9600.0,47,57000.0,2017,11858.0,1461.15,0
0,7000.0,31,63000.0,2018,10663.0,229.05,1
0,12225.0,17,45000.0,2017,11127.0,12516.4,0
1,13000.0,30,100000.0,2019,13540.0,300.14,0
0,19975.0,24,60000.0,2018,20438.0,7046.31,2
0,35000.0,16,70000.0,2019,23928.0,843.9,1
0,20000.0,29,67000.0,2018,6220.0,630.01,1
0,10000.0,19,46000.0,2019,10755.0,352.72,0
0,11000.0,34,48000.0,2019,10434.0,8.77,0
0,10700.0,16,21500.0,2018,4873.0,6513.85,0
1,20000.0,19,110000.0,2018,32977.0,686.48,1
0,22075.0,9,48000.0,2019,20428.0,563.22,0
0,15000.0,37,155000.0,2019,34564.0,9109.71,0
0,12000.0,22,49000.0,2018,7618.0,8712.03,1
0,9600.0,17,24000.0,2018,7097.0,151.53,0
0,15000.0,32,65000.0,2018,16680.0,1.0,1
0,32000.0,33,148000.0,2019,36894.0,986.78,0
0,11950.0,35,60000.0,2017,12383.0,10318.78,0
0,26150.0,19,57000.0,2017,26095.0,12956.6,1
1,30000.0,56,110000.0,2016,2641.0,871.77,0
0,7000.0,45,45000.0,2019,9235.0,4824.54,0
0,10000.0,17,70000.0,2019,6177.0,5697.55,2
0,14500.0,15,43980.0,2019,4306.0,479.13,0
0,3000.0,7,17000.0,2017,3452.0,109.13,0
0,6000.0,18,107000.0,2019,41065.0,200.4,1
0,11100.0,16,37200.0,2019,22959.0,10591.74,2
0,23500.0,41,56000.0,2015,12845.0,23030.44,1
0,4500.0,29,50000.0,2019,4843.0,2303.98,2
0,8000.0,6,44000.0,2016,10700.0,274.5,0
0,12000.0,18,55000.0,2017,31914.0,387.14,0
0,13200.0,14,50000.0,2019,4009.0,342.35,1
0,8000.0,31,33000.0,2019,9439.0,4858.13,2
1,23350.0,20,65000.0,2016,42793.0,839.02,0
0,31450.0,10,68600.0,2017,8247.0,20731.5,0
0,7875.0,22,30000.0,2013,13590.0,7468.16,0
0,5000.0,34,75000.0,2018,24252.0,3112.58,0
0,8950.0,24,100000.0,2018,974.0,286.89,2
0,14000.0,31,59000.0,2018,21065.0,465.51,0
0,30000.0,32,81000.0,2016,19512.0,3980.14,0
0,2500.0,14,32000.0,2019,1589.0,74.22,0
0,11200.0,51,88000.0,2015,7582.0,8398.75,1
0,15000.0,25,135000.0,2015,23342.0,12091.68,1
0,25000.0,33,840000.0,2018,22749.0,21506.0,2
0,12000.0,13,43000.0,2016,11289.0,3541.76,2
0,15600.0,19,75000.0,2016,13692.0,8112.92,0
0,19375.0,33,57000.0,2018,18888.0,502.08,1
1,16200.0,19,52000.0,2018,17716.0,557.55,2
0,3600.0,25,63000.0,2018,4902.0,122.77,0
0,16000.0,28,65000.0,2019,33264.0,366.76,2
0,34975.0,32,170000.0,2019,43717.0,1120.98,0
0,35000.0,30,102000.0,2016,22890.0,23272.68,1
0,25000.0,20,85000.0,2018,41976.0,631.22,0
1,30000.0,34,100000.0,2016,8755.0,782.19,0
0,17950.0,20,52500.0,2018,18870.0,888.26,2
0,6000.0,54,67000.0,2019,9501.0,767.55,1
0,9000.0,11,40000.0,2017,3751.0,14.1,1
0,12000.0,13,45000.0,2019,25098.0,404.25,0
0,9875.0,17,128000.0,2016,4911.0,5297.26,0
0,8000.0,30,70000.0,2017,12393.0,2503.11,0
0,20000.0,21,47500.0,2019,20455.0,475.7,0
0,21000.0,44,76000.0,2018,34602.0,6520.72,0
0,24000.0,31,120000.0,2019,29115.0,529.88,0
0,6000.0,24,65000.0,2017,5839.0,1839.42,0
1,5700.0,22,27500.0,2018,17404.0,195.73,0
0,19000.0,30,108500.0,2018,15615.0,13232.39,0
0,20000.0,35,65000.0,2018,17900.0,7889.94,0
0,35000.0,22,120000.0,2019,65391.0,785.48,0
0,28000.0,49,131000.0,2019,34670.0,704.49,0
0,7700.0,18,49000.0,2018,7459.0,65.33,3
0,20000.0,29,70000.0,2018,19510.0,9765.14,1
0,10575.0,28,48000.0,2016,2350.0,8008.54,4
0,35000.0,24,112000.0,2016,20788.0,25855.44,1
1,15000.0,23,45000.0,2016,29875.0,483.94,0
0,13600.0,30,80000.0,2019,5384.0,3177.93,0
1,35000.0,32,113000.0,2017,50490.0,994.73,0
0,15500.0,27,71000.0,2019,33912.0,9589.67,1
0,15000.0,30,85000.0,2019,27167.0,4388.49,0
0,9450.0,16,36000.0,2013,5796.0,9160.4,2
0,11625.0,12,36000.0,2017,10774.0,9672.48,0
0,9600.0,24,64000.0,2018,9217.0,34.63,3
0,25000.0,31,91400.0,2018,12407.0,8271.28,3
0,13000.0,11,41000.0,2017,11915.0,6739.45,0
0,13200.0,36,120000.0,2019,15651.0,6058.39,0
0,21000.0,27,81000.0,2018,39122.0,638.99,0
0,30000.0,18,197000.0,2016,47588.0,1921.13,1
0,3000.0,15,80000.0,2016,42125.0,2008.07,0
0,4400.0,10,57000.0,2017,7536.0,3194.97,3
0,10000.0,25,94000.0,2019,20529.0,673.59,1
0,5000.0,11,94000.0,2018,7356.0,659.85,0
0,35000.0,39,94000.0,2015,38462.0,20577.74,0
0,8000.0,11,60000.0,2016,25256.0,3.01,1
0,13800.0,16,30000.0,2018,14093.0,7029.98,0
0,18000.0,17,78000.0,2015,12764.0,6172.14,0
0,10000.0,18,62000.0,2019,6322.0,4363.43,0
0,20000.0,20,157000.0,2018,10317.0,13575.78,0
0,30000.0,42,125000.0,2019,55032.0,4.96,1
0,6000.0,10,50000.0,2017,9819.0,182.35,0
0,11000.0,44,96000.0,2019,7805.0,367.4,1
0,8000.0,29,26000.0,2016,5149.0,6671.84,1
0,27800.0,56,88000.0,2019,23749.0,15067.37,0
0,9275.0,22,55000.0,2019,4430.0,488.39,0
0,7200.0,4,40000.0,2014,5980.0,5696.57,1
1,8200.0,36,54000.0,2018,6592.0,290.69,2
0,4375.0,3,15096.0,2016,4699.0,172.5,0
0,9600.0,23,32000.0,2018,6199.0,8537.33,3
0,7175.0,27,42000.0,2019,4360.0,6356.53,2
0,12000.0,27,97000.0,2019,17544.0,416.21,2
0,13000.0,26,181000.0,2019,6923.0,7764.91,0
1,5000.0,13,40000.0,2016,3527.0,190.93,1
1,8225.0,19,60000.0,2016,2028.0,282.36,0
1,25000.0,25,56256.0,2017,26823.0,673.53,1
1,19875.0,31,48000.0,2019,8530.0,550.63,2
0,20000.0,8,60000.0,2019,7522.0,11944.66,2
0,15000.0,59,88000.0,2017,21405.0,8236.63,0
0,8900.0,28,157500.0,2017,30081.0,299.22,0
1,10500.0,27,30000.0,2017,4625.0,354.35,0
0,25000.0,25,95000.0,2019,29043.0,8569.87,0
0,15000.0,56,60000.0,2017,20118.0,524.11,3
0,6600.0,22,46000.0,2019,4676.0,5220.39,2
0,22725.0,37,125000.0,2019,12658.0,10238.41,1
0,16000.0,35,65000.0,2019,22813.0,9411.72,0
0,10000.0,15,40000.0,2019,12994.0,2795.86,2
0,11650.0,40,45000.0,2019,18527.0,3459.72,1
0,4550.0,8,38000.0,2019,5561.0,326.48,0
0,23075.0,22,58000.0,2018,30726.0,11908.45,0
0,14000.0,14,45000.0,2019,10340.0,1013.09,0
0,12000.0,28,45000.0,2017,12551.0,3638.99,0
0,6100.0,27,47611.0,2019,6501.0,1678.36,0
0,25000.0,42,160000.0,2019,37860.0,796.68,1
0,14000.0,33,58500.0,2019,11484.0,320.0,0
0,20000.0,23,105000.0,2016,10779.0,692.7,2
1,12250.0,28,35112.0,2016,7618.0,407.58,0
0,12000.0,25,110000.0,2019,5291.0,272.98,0
1,14000.0,23,51000.0,2017,36239.0,332.99,2
0,24000.0,42,93000.0,2019,33695.0,14924.72,1
0,5000.0,26,26000.0,2019,4105.0,1340.53,0
0,11875.0,12,35000.0,2017,24553.0,1243.39,0
0,15000.0,60,68750.0,2018,19124.0,4799.32,4
0,10000.0,27,45000.0,2018,8041.0,5139.96,0
0,24025.0,50,80000.0,2019,5331.0,17103.96,1
0,7450.0,23,58000.0,2018,9694.0,6577.25,1
0,22500.0,33,81000.0,2019,21860.0,16392.41,1
1,25000.0,23,60000.0,2019,14325.0,190.0,0
0,2200.0,12,91000.0,2019,2251.0,80.67,0
0,8725.0,39,35000.0,2017,10042.0,3886.7,2
0,10000.0,32,43888.0,2016,29301.0,4915.94,0
0,5725.0,12,64000.0,2016,5957.0,1810.32,2
0,20000.0,27,123000.0,2019,12492.0,1484.46,1
0,25600.0,15,53417.0,2019,45752.0,575.82,1
1,18000.0,25,72000.0,2016,16429.0,428.13,2
0,12000.0,15,72065.0,2018,5809.0,374.03,1
0,5000.0,39,55000.0,2019,5630.0,2644.21,4
0,16000.0,23,48000.0,2019,8655.0,380.56,0
0,20000.0,17,55300.0,2017,21260.0,655.73,0
0,9000.0,29,25000.0,2017,6942.0,3358.07,2
0,10000.0,7,72520.0,2019,5776.0,230.93,0
1,11150.0,38,35000.0,2016,10467.0,402.32,1
1,11500.0,23,23000.0,2017,12319.0,396.69,1
0,27225.0,26,71000.0,2016,24197.0,12933.63,0
0,1000.0,23,16344.0,2016,6018.0,34.69,0
0,17875.0,31,85000.0,2019,6522.0,601.91,0
0,4500.0,44,45000.0,2016,1882.0,3253.62,1
0,18425.0,12,44000.0,2019,11691.0,948.87,0
0,27900.0,38,198000.0,2019,103916.0,882.25,0
1,9600.0,49,65000.0,2019,7503.0,325.09,3
0,20275.0,19,65000.0,2016,75863.0,7489.2,0
0,21000.0,35,105000.0,2017,667.0,45.89,2
0,16000.0,27,43000.0,2019,10752.0,389.01,0
0,15000.0,32,42000.0,2018,8957.0,11970.25,0
0,28000.0,12,95000.0,2019,22435.0,9296.99,0
0,13000.0,9,105000.0,2017,8335.0,8691.4,0
0,16000.0,20,85000.0,2015,18659.0,7639.28,1
0,9600.0,27,200000.0,2019,13184.0,7684.88,1
0,8475.0,8,25000.0,2019,3434.0,301.87,0
0,15600.0,27,66000.0,2015,12097.0,8992.82,0
0,24000.0,24,90000.0,2019,153883.0,2550.14,2
0,7500.0,12,55000.0,2019,2891.0,3783.03,1
0,19725.0,18,60000.0,2019,5170.0,132.72,0
0,12800.0,35,115000.0,2019,88650.0,8962.31,3
0,30000.0,39,86000.0,2016,32669.0,8006.67,1
0,20000.0,48,372000.0,2017,203074.0,1363.48,2
0,24000.0,34,130000.0,2018,33807.0,19145.37,3
0,6400.0,56,61000.0,2019,11290.0,213.75,2
0,18000.0,26,70000.0,2018,25419.0,14506.99,1
0,2500.0,18,43000.0,2019,4370.0,1471.19,2
0,12000.0,27,150000.0,2019,37654.0,413.28,0
1,12000.0,12,55000.0,2017,14284.0,338.22,0
0,20000.0,32,63000.0,2019,9694.0,7112.08,0
1,5000.0,22,90000.0,2016,19089.0,194.6,3
1,6375.0,17,20000.0,2016,3696.0,229.1,3
0,9200.0,15,42000.0,2019,5289.0,2258.6,0
1,24925.0,43,56000.0,2017,36209.0,656.49,1
0,35000.0,29,76000.0,2018,25618.0,1168.66,0
0,16000.0,19,55000.0,2019,10566.0,6113.53,0
0,13000.0,36,125000.0,2016,5899.0,11239.14,1
1,12700.0,15,56000.0,2018,5020.0,453.68,0
0,23950.0,23,80000.0,2016,43938.0,22220.32,0
0,13000.0,22,45000.0,2016,11175.0,7387.0,2
1,10800.0,27,45000.0,2015,4813.0,398.74,2
0,9000.0,36,52046.0,2019,7323.0,7062.64,0
0,6000.0,21,32616.0,2014,5450.0,4036.01,0
0,14950.0,29,114000.0,2019,7527.0,483.83,0
0,12000.0,8,83000.0,2019,8657.0,1601.33,0
0,10000.0,18,58000.0,2019,5611.0,235.24,1
0,5850.0,6,45000.0,2017,4931.0,5.93,0
1,35000.0,39,90000.0,2018,32531.0,1207.13,0
0,15000.0,17,85000.0,2019,18895.0,5198.31,1
0,11400.0,14,75000.0,2019,6729.0,10747.63,0
1,10000.0,21,85000.0,2018,30160.0,338.63,2
0,31150.0,29,84000.0,2016,39778.0,441.62,0
0,25000.0,19,55500.0,2017,12591.0,56.64,2
0,24000.0,20,100000.0,2019,18577.0,4484.84,0
0,13125.0,33,70000.0,2015,0.0,4394.47,2
0,12500.0,16,65000.0,2016,15204.0,7282.61,2
0,35000.0,24,140000.0,2018,33573.0,5147.61,0
0,15000.0,21,40000.0,2015,13339.0,11435.4,0
0,31975.0,59,102000.0,2018,26009.0,27487.6,0
0,10850.0,20,40000.0,2018,6015.0,6178.65,4
0,18000.0,26,72000.0,2019,22647.0,7172.98,1
1,9350.0,52,45000.0,2017,6510.0,316.62,2
0,6950.0,29,35500.0,2019,7099.0,1827.89,1
0,7000.0,25,26000.0,2015,7122.0,2567.05,0
0,20000.0,24,75000.0,2019,17834.0,652.99,0
0,7800.0,17,112604.0,2019,0.0,4402.35,0
0,14000.0,27,81000.0,2017,8836.0,5367.49,0
0,1200.0,24,65000.0,2017,1510.0,118.38,0
0,21000.0,9,145000.0,2014,3399.0,16713.79,0
1,7200.0,18,40000.0,2019,9268.0,237.53,0
0,34975.0,42,190000.0,2018,47744.0,7.96,0
0,4000.0,15,35000.0,2019,3323.0,140.0,0
1,10850.0,17,48949.26,2016,18133.0,350.92,0
0,19800.0,31,70000.0,2017,35005.0,10001.47,0
0,10750.0,14,42000.0,2019,12126.0,359.07,0
0,21000.0,12,85000.0,2017,39450.0,707.12,1
0,21000.0,27,99024.0,2015,47855.0,10699.59,0
1,10575.0,17,41000.0,2019,22100.0,363.13,0
0,8000.0,18,83000.0,2016,5696.0,1287.21,0
1,20000.0,10,85000.0,2016,19718.0,649.96,3
0,20000.0,39,70000.0,2016,22681.0,11250.1,1
1,11450.0,27,32000.0,2018,5744.0,311.05,2
1,18225.0,24,77000.0,2017,8142.0,442.04,0
0,23975.0,28,75000.0,2017,38384.0,786.96,4
0,14050.0,22,40000.0,2019,27395.0,968.05,1
0,14000.0,30,74000.0,2014,59525.0,13795.14,1
0,10000.0,32,75000.0,2016,22841.0,4678.27,0
0,9700.0,26,75000.0,2015,11098.0,5983.62,0
1,19200.0,35,60000.0,2017,29906.0,592.76,1
0,13800.0,34,73000.0,2019,40314.0,3003.11,2
0,7000.0,14,43000.0,2019,3834.0,233.65,1
0,18000.0,26,70000.0,2017,11104.0,15314.41,2
0,19150.0,31,115000.0,2019,23453.0,12515.2,2
1,20000.0,32,190000.0,2018,19119.0,498.56,1
0,12000.0,16,55000.0,2019,16060.0,815.08,1
0,10000.0,25,30000.0,2018,8038.0,320.98,0
0,10000.0,16,175000.0,2019,13828.0,7561.5,0
0,5000.0,16,78000.0,2014,9638.0,3863.83,0
0,25000.0,50,87000.0,2017,17328.0,14352.05,1
0,20000.0,50,160000.0,2019,119763.0,1896.89,3
0,19950.0,26,62000.0,2018,11935.0,90.95,0
0,14000.0,42,65000.0,2019,24393.0,12836.12,0
0,12000.0,34,140000.0,2019,18683.0,7623.09,0
0,9025.0,18,51000.0,2019,49934.0,323.96,0
1,22475.0,11,45000.0,2018,26058.0,802.87,1
0,20925.0,19,65000.0,2019,10099.0,11125.36,0
0,15000.0,20,57000.0,2015,21594.0,9377.23,0
0,14400.0,25,48000.0,2019,21429.0,12886.32,2
1,4375.0,11,30000.0,2016,4065.0,143.22,0
0,7000.0,34,75000.0,2019,7328.0,2688.47,0
0,13000.0,50,120000.0,2016,18163.0,8918.37,0
0,10000.0,37,49000.0,2019,12041.0,131.63,1
0,20000.0,14,60000.0,2019,12226.0,617.08,0
1,30000.0,19,65000.0,2018,13149.0,759.52,0
0,5450.0,60,45032.0,2018,2552.0,1086.78,1
0,19975.0,42,67500.0,2018,17248.0,15082.6,1
1,6250.0,30,23400.0,2019,7219.0,232.91,1
0,16000.0,34,67000.0,2018,12836.0,534.81,0
0,35000.0,22,150000.0,2015,150739.0,23629.45,1
0,24950.0,63,113000.0,2019,26171.0,842.16,0
1,16000.0,64,165000.0,2017,10035.0,546.77,2
0,2000.0,24,61000.0,2019,16005.0,70.13,2
0,23725.0,23,50000.0,2019,12403.0,14873.2,0
0,14125.0,18,70000.0,2019,1124.0,12265.41,0
0,15000.0,30,150000.0,2019,11916.0,13721.63,0
0,8000.0,10,40500.0,2019,7341.0,277.97,2
0,12000.0,16,85000.0,2018,8781.0,380.98,0
0,9550.0,37,26729.0,2019,8151.0,6424.25,1
0,16275.0,18,38767.0,2016,32857.0,8246.19,0
0,3500.0,19,42000.0,2019,2780.0,119.63,0
0,31825.0,23,64000.0,2019,18815.0,18715.56,0
0,10000.0,21,80000.0,2017,13104.0,1950.23,0
0,12875.0,16,58000.0,2019,11417.0,9748.23,0
0,22000.0,14,70000.0,2019,9193.0,3604.94,0
0,28000.0,29,135000.0,2019,25600.0,872.44,0
0,32400.0,42,108000.0,2016,32706.0,2906.11,1
0,10000.0,22,32000.0,2017,13385.0,340.01,2
0,7800.0,8,63000.0,2019,3615.0,262.57,1
0,17175.0,19,43000.0,2019,25934.0,474.26,0
0,5600.0,28,35000.0,2014,7789.0,5509.34,3
0,12000.0,20,115000.0,2019,10223.0,306.3,2
0,16700.0,37,42000.0,2019,16643.0,0.88,1
0,15600.0,30,72000.0,2018,13844.0,6759.98,2
0,25000.0,37,160000.0,2014,23199.0,24369.51,1
0,11200.0,37,75000.0,2017,4235.0,5341.1,2
1,33500.0,18,79900.0,2017,12398.0,1208.76,2
0,19925.0,31,50000.0,2019,20065.0,16055.27,1
1,25000.0,28,79000.0,2016,3664.0,742.17,4
0,12900.0,29,73985.0,2018,8464.0,356.35,0
0,5600.0,24,52000.0,2017,3055.0,512.78,0
1,12000.0,29,77000.0,2018,23684.0,319.27,4
0,7950.0,12,29495.0,2018,9485.0,3877.78,0
0,12000.0,41,55000.0,2019,17869.0,385.34,0
0,6500.0,6,40000.0,2017,10037.0,4841.58,1
0,15000.0,23,126000.0,2019,5830.0,6598.88,1
0,35000.0,29,140000.0,2019,35445.0,760.82,0
0,15000.0,19,46000.0,2018,11378.0,481.57,0
1,15075.0,30,71000.0,2019,46177.0,379.29,0
0,12000.0,35,90000.0,2018,4375.0,11492.15,0
0,25000.0,39,165000.0,2019,14370.0,13189.82,1
0,24000.0,29,100000.0,2019,7940.0,20392.11,0
0,5000.0,25,100000.0,2019,39083.0,542.6,1
0,2400.0,46,55000.0,2019,17085.0,317.77,1
0,10000.0,38,70000.0,2019,11182.0,7563.18,0
0,17000.0,35,60000.0,2017,20110.0,8218.01,1
0,7000.0,46,52000.0,2019,6218.0,2674.96,1
0,6975.0,30,127000.0,2019,3464.0,3119.67,0
0,28000.0,27,120000.0,2016,1524.0,10948.31,1
0,16000.0,46,82000.0,2018,15055.0,14374.17,0
0,29650.0,30,66000.0,2019,11662.0,5662.24,0
0,5150.0,13,67000.0,2019,5063.0,165.81,0
1,12500.0,25,46000.0,2017,12760.0,435.22,3
1,5175.0,12,92000.0,2017,26403.0,169.4,0
0,35000.0,31,95000.0,2019,37642.0,880.61,0
0,11500.0,18,65000.0,2017,1944.0,3760.83,0
1,1500.0,36,30000.0,2017,999.0,53.48,2
0,4000.0,10,63000.0,2019,2571.0,412.06,1
0,31975.0,27,83000.0,2019,16029.0,11561.77,2
0,8000.0,14,22000.0,2016,6769.0,1989.01,0
0,24500.0,54,220000.0,2019,21639.0,599.58,1
0,25000.0,20,145000.0,2019,17275.0,11133.25,0
0,15000.0,30,50419.0,2019,10389.0,9605.81,0
0,19200.0,31,100000.0,2019,14823.0,12671.73,2
0,10500.0,14,46000.0,2016,11475.0,7642.07,1
0,12000.0,29,100000.0,2017,14068.0,12007.91,4
0,8500.0,22,54500.0,2017,19317.0,291.61,1
0,35000.0,39,111000.0,2017,34867.0,23086.45,0
0,10000.0,13,53000.0,2019,8932.0,355.21,0
0,12000.0,25,88000.0,2017,23002.0,7060.76,0
0,18825.0,54,45000.0,2019,26389.0,3796.83,0
0,18800.0,30,102200.0,2019,18807.0,606.32,1
0,11025.0,27,85000.0,2018,48200.0,10111.87,0
0,12000.0,13,46000.0,2018,9922.0,7752.98,0
0,8000.0,23,34000.0,2019,8065.0,3031.15,0
0,10000.0,19,55500.0,2019,21985.0,340.03,0
0,12000.0,16,52000.0,2018,10030.0,8776.53,0
0,10000.0,6,30000.0,2019,9881.0,1226.05,0
1,12000.0,5,55000.0,2017,11110.0,303.81,0
1,13600.0,27,72000.0,2018,22609.0,87.39,1
0,12800.0,17,40000.0,2019,5891.0,12966.51,0
0,13000.0,10,51000.0,2019,8270.0,455.71,0
0,6000.0,27,79000.0,2018,1691.0,196.15,0
0,8400.0,18,65000.0,2019,22268.0,269.53,0
0,2750.0,25,57000.0,2017,2343.0,2426.87,3
0,9000.0,17,47000.0,2018,8775.0,290.73,1
0,10000.0,26,24000.0,2019,8826.0,250.74,0
0,8875.0,33,140000.0,2018,2184.0,3982.9,1
0,30000.0,17,90000.0,2019,13722.0,9415.76,0
0,10000.0,9,45000.0,2019,4603.0,336.52,0
0,25000.0,28,135000.0,2017,21746.0,9812.02,0
0,18000.0,29,52000.0,2019,8234.0,409.47,0
0,7000.0,28,130000.0,2019,11347.0,3943.7,1
1,20000.0,19,119000.0,2018,12035.0,718.75,1
1,15400.0,23,62000.0,2017,15353.0,362.1,2
0,17400.0,20,39123.0,2018,19028.0,0.12,0
0,10000.0,26,57500.0,2019,6694.0,3022.93,1
0,10000.0,22,45000.0,2019,12762.0,7405.64,1
0,5500.0,15,55000.0,2016,4459.0,5079.28,1
1,14400.0,25,72000.0,2016,20197.0,487.63,0
0,7975.0,44,145000.0,2019,16331.0,1279.27,2
0,31400.0,63,148000.0,2015,9374.0,18507.33,0
0,3000.0,34,75000.0,2018,16197.0,99.57,0
0,20050.0,22,102250.0,2019,27915.0,11553.75,0
0,14500.0,28,95000.0,2016,2308.0,2910.91,2
0,10000.0,22,30000.0,2019,14103.0,338.53,0
0,5350.0,25,64000.0,2018,27684.0,2322.63,0
0,20000.0,39,160000.0,2019,116483.0,2.19,1
