"ReferenceId","PolicyholderNumber","FirstPartyVehicleNumber","ThirdPartyVehicleNumber","PolicyholderOccupation","LossDate","FirstPolicySubscriptionDate","ClaimCause","ClaimInvolvedCovers","DamageImportance","FirstPartyVehicleType","ConnectionBetweenParties","LossPostCode","PolicyHolderPostCode","PolicyWasSubscribedOnInternet","NumberOfPoliciesOfPolicyholderInAllScope","FpVehicleAgeMonths","EasinessToStage","ClaimWihoutIdentifiedThirdParty","ClaimAmount","LossHour","PolicyHolderAge","NumberOfBodilyInjuries","FirstPartyLiability","Fraud"
14593,775374,1120413,NA,"Employee","2020-10-07","2020-03-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","33170","33400",1,2,125,0.25,0,410.72,7,38,0,0,0
14594,588416,785636,NA,"Employee","2020-10-07","2019-07-17","Vandalism","ActLiability Burglary ReplacementVehicle","","Car","","59320","59320",0,1,14,0.5,1,905.26,7,36,0,0,0
14595,734778,992620,NA,"Employee","2020-09-09","2019-09-17","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","35000","35000",0,1,215,0.25,0,1568,9,39,0,1,0
14596,745969,1015032,NA,"Employee","2020-10-07","2019-08-14","WindscreenDamage","Windscreen","","Car","","29300","29300",0,3,47,0.5,1,69,9,51,0,0,0
14597,452989,627063,NA,"Retired","2020-10-07","2019-03-15","WindscreenDamage","Windscreen","","Car","","1120","1120",0,1,74,0.5,1,973.46,14,62,0,0,0
14598,262431,325931,NA,"Retired","2020-10-07","2018-08-18","LossOfControl","MaterialDamages ActLiability","","Car","","22100","22980",0,3,69,0.5,1,785.35,16,63,0,1,0
14599,757301,1037220,NA,"Executive","2020-10-03","2019-12-05","LossOfControl","MaterialDamages ActLiability","","Car","","71000","64500",1,1,65,0.5,1,5742.51,0,29,0,1,0
14600,408247,1090285,NA,"Merchant","2020-10-04","2019-02-21","CollisionWithAnimal","MaterialDamages ActLiability ReplacementVehicle","","Car","","86300","86800",0,3,26,0.25,1,2371.44,0,49,0,0,0
14601,799482,1111891,NA,"Employee","2020-10-08","2020-07-23","WindscreenDamage","Windscreen","","Car","","29710","29710",0,3,116,0.5,1,347.62,0,35,0,0,0
14602,778341,1093668,NA,"Employee","2020-10-01","2020-03-01","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","74370","74370",0,2,95,0.25,0,2001.94,8,38,0,0,0
14603,586751,783615,NA,"Retired","2020-10-05","2019-08-08","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability ThirdParty","","Car","","33000","33000",0,1,44,0.25,0,4683.42,16,73,0,1,0
14604,821200,88991,NA,"Worker","2020-09-19","2020-09-15","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","29000","29000",0,1,228,0.25,0,361.06,14,33,0,0,0
14605,665751,886382,NA,"Employee","2020-09-27","2018-10-25","WindscreenDamage","Windscreen","","Car","","35550","35550",0,2,142,0.5,1,775.96,9,36,0,0,0
14606,817507,1141475,NA,"Executive","2020-09-05","2020-08-28","WindscreenDamage","Windscreen","","Car","","13008","13008",1,1,41,0.5,1,195.54,0,32,0,0,0
14607,238406,281045,NA,"CivilServant","2020-10-08","2018-06-21","LossOfControl","MaterialDamages ActLiability","","Car","","35111","35120",0,4,150,0.5,1,1216.04,13,38,0,1,0
14608,439042,610497,NA,"Retired","2020-09-23","2017-01-10","AccidentWithIdentifiedThirdParty","ActLiability ReplacementVehicle","","Car","","","85270",0,3,177,0.25,0,889.55,18,66,0,0,0
14609,765600,NA,NA,"Employee","2020-10-01","2020-02-12","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","54350","54400",0,3,109,0.25,0,1695.98,22,46,0,0,0
14610,323880,1126341,NA,"Employee","2020-10-07","2018-11-09","WindscreenDamage","Windscreen","","Car","","16400","16400",0,3,16,0.5,1,499.91,16,44,0,0,0
14611,729134,921960,NA,"Employee","2020-10-01","2018-11-16","WindscreenDamage","Windscreen","","Car","","57700","57700",0,4,131,0.5,1,695.45,0,33,0,0,0
14612,790623,1097538,1069270,"Employee","2020-09-28","2017-07-20","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","35510","35150",0,2,70,0.25,0,0,17,44,0,0,0
14613,594698,792098,NA,"Employee","2020-10-02","2019-08-03","WindscreenDamage","Windscreen","","Car","","12300","12300",1,1,154,0.5,1,486.86,16,25,0,0,0
14614,239121,282152,NA,"Retired","2020-10-09","2018-11-22","WindscreenDamage","Windscreen","","Car","","56400","56400",0,2,117,0.5,1,94.5,0,70,0,0,0
14615,691518,921872,NA,"HeadOfCompany","2020-08-26","2019-02-15","WindscreenDamage","Windscreen","","Car","","11200","11200",0,1,134,0.5,1,392.6,12,60,0,0,0
14616,802817,1117552,NA,"Employee","2020-10-06","2020-06-30","WindscreenDamage","Windscreen","","Car","","11100","11100",1,3,165,0.5,1,1115.02,0,55,0,0,0
14617,123121,NA,NA,"Employee","2020-10-05","2018-03-17","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","56430","56430",0,2,47,0.25,0,0,16,35,0,0,0
14618,770360,1062599,NA,"CivilServant","2020-10-08","2018-01-01","WindscreenDamage","Windscreen","","Car","","33650","33650",0,6,52,0.5,1,0,16,51,0,0,0
14619,737274,NA,NA,"Employee","2020-10-07","2019-09-19","WindscreenDamage","Windscreen","","Car","","42350","42350",0,2,99,0.5,1,667.48,0,55,0,0,0
14620,697438,674478,NA,"Employee","2020-10-09","2017-12-14","AccidentWithUnidentifiedThirdParty","ActLiability","","Car","","26100","26100",1,3,59,0.25,1,0,10,28,0,0,0
14621,822780,NA,NA,"Employee","2020-10-03","2020-10-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","44120","44120",0,1,133,0.25,0,596.15,11,36,0,0,1
14622,237804,1049897,NA,"Executive","2020-10-09","2018-12-10","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","22500","22470",0,7,9,0.25,0,4790.04,9,61,0,0,0
14623,688727,917787,NA,"CivilServant","2020-10-09","2017-11-29","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","74420","74420",0,2,34,0.25,1,714,16,43,0,0,0
14624,617040,NA,NA,"Employee","2020-10-09","2018-09-27","LossOfControl","MaterialDamages ActLiability","","Car","","76400","76400",1,1,16,0.5,1,1235.8,17,60,0,1,0
14625,450871,624700,NA,"","2020-10-08","2019-04-09","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability ReplacementVehicle","","Car","","73100","73170",1,1,80,0.25,1,307.3,21,29,0,0,0
14626,773149,1067958,NA,"Unemployed","2020-10-10","2020-02-08","Vandalism","MaterialDamages ActLiability","","Car","","72700","72700",1,1,118,0.5,1,0,7,40,0,0,0
14627,787127,NA,NA,"Retired","2020-10-09","2020-06-01","AccidentWithIdentifiedThirdParty","ActLiability ThirdParty","","Car","","59150","59100",1,2,135,0.25,0,367.2,16,52,0,0,0
14628,99827,84887,NA,"CivilServant","2020-10-10","2018-07-01","AccidentWithIdentifiedThirdParty","Accessories MaterialDamages ActLiability","TotalLoss","Car","","29490","29860",0,5,87,0.25,0,8721.9,11,30,0,1,0
14629,724167,968355,NA,"Employee","2020-09-26","2017-12-13","AccidentWithIdentifiedThirdParty","ActLiability","TotalLoss","Car","","33150","33310",0,2,167,0.25,0,1100,7,59,0,0,0
14630,757988,1038484,NA,"Executive","2020-10-10","2019-12-11","Vandalism","ActLiability Burglary","","Car","","3000","3000",0,1,52,0.5,1,0,9,54,0,0,0
14631,825132,1153243,NA,"","2020-10-07","2020-10-01","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability ThirdParty","TotalLoss","Car","","13013","13014",1,1,234,0.25,0,2774,22,26,0,1,0
14632,747456,1018090,NA,"Executive","2020-10-10","2019-10-29","WindscreenDamage","Windscreen","","Car","","38400","38400",1,2,226,0.5,1,96,14,46,0,0,0
14633,766517,1054787,NA,"Employee","2020-10-10","2020-01-20","CollisionWithAnimal","MaterialDamages ActLiability","Medium","Car","","40100","24000",0,4,13,0.25,1,390.6,18,26,0,0,0
14634,518642,1030225,NA,"","2020-10-10","2018-06-02","WindscreenDamage","Windscreen ActLiability","","Car","","77130","94100",1,2,94,0.5,1,1239.6,11,30,0,0,0
14635,825132,1153243,NA,"","2020-10-11","2020-10-01","AccidentOrCollision","MaterialDamages ActLiability","","Car","","13014","13014",1,1,234,0.25,1,0,16,26,0,0,0
14636,312933,1036840,NA,"Employee","2020-09-11","2017-09-19","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","24490","24490",0,4,36,0.25,0,3308.33,0,31,0,0,0
14637,790471,1097340,NA,"","2020-10-09","2018-05-22","WindscreenDamage","Windscreen","","Car","","40300","40300",1,2,255,0.5,1,528.8,0,28,0,0,0
14638,816505,NA,NA,"Employee","2020-10-11","2020-08-24","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","55200","55200",0,3,130,0.25,0,2451.24,11,46,0,0,0
14639,331755,499611,NA,"CivilServant","2020-10-05","2017-08-04","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","17100","17200",0,3,71,0.25,1,1504.86,13,29,0,0,0
14640,377556,1145744,NA,"Employee","2020-09-26","2019-02-20","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","31100","24200",1,1,500,0.25,0,1568,20,28,0,1,0
14641,43374,502185,NA,"Executive","2020-10-12","2018-12-27","WindscreenDamage","Windscreen","","Car","","57710","57710",0,5,22,0.5,1,517.04,0,30,0,0,0
14642,523552,667931,NA,"Employee","2020-10-10","2018-01-01","WindscreenDamage","Windscreen","","Car","","78711","78711",0,6,99,0.5,1,1023.11,0,39,0,0,0
14643,397554,567418,NA,"Executive","2020-10-08","2017-02-06","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","83230","83240",0,1,35,0.25,0,4056.71,13,46,0,0,0
14644,405544,576644,1157838,"Worker","2020-10-11","2019-03-11","AccidentWithIdentifiedThirdParty","ActLiability ReplacementVehicle","","Car","","88100","88100",0,1,195,0.25,0,768.95,21,23,0,0,0
14645,776227,1073920,NA,"Employee","2020-10-12","2020-02-20","WindscreenDamage","Windscreen","","Car","","31620","31620",0,1,137,0.5,1,233.98,12,25,0,0,0
14646,140010,132075,NA,"Retired","2020-10-01","2019-05-02","WindscreenDamage","Windscreen","","Car","","59144","16190",0,3,259,0.5,1,2379.16,0,63,0,0,0
14647,766768,1055198,NA,"SelfEmployed","2020-10-12","2020-02-17","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","31870","31860",0,2,24,0.25,1,6117.86,11,58,0,0,0
14648,442175,1037367,NA,"Employee","2020-09-25","2017-03-23","WindscreenDamage","Windscreen","","Car","","42000","42000",0,4,173,0.5,1,871.33,0,54,0,0,0
14649,805585,711133,NA,"Retired","2020-07-25","2019-06-27","Vandalism","ActLiability Burglary","","Car","","4100","4800",1,5,38,0.5,1,0,10,69,0,0,0
14650,762885,1048103,NA,"Retired","2020-10-08","2020-01-16","WindscreenDamage","Windscreen","","Car","","57050","57050",0,4,100,0.5,1,459.95,0,64,0,0,0
14651,367559,1101606,NA,"Employee","2020-10-12","2018-12-07","LossOfControl","MaterialDamages ActLiability","","Car","","51100","51100",0,3,7,0.5,1,1117.73,18,30,0,1,0
14652,42917,29436,NA,"Employee","2020-10-01","2018-02-22","","","","Car","","29740","29740",0,7,21,0.25,1,0,0,29,0,0,0
14653,785243,452291,NA,"Retired","2020-10-09","2020-04-03","WindscreenDamage","Windscreen","","Caravan","","56220","56220",0,2,173,0.5,1,475.7,0,65,0,0,0
14654,292114,391761,NA,"Retired","2020-10-11","2018-01-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","29760","29760",0,3,117,0.25,0,631.19,6,73,0,0,0
14655,821964,NA,NA,"Employee","2020-05-31","2017-08-28","LossOfControl","ThirdParty","","Car","","33300","33300",0,4,193,0.5,1,0,8,43,0,0,0
14656,459222,793000,NA,"Employee","2020-10-11","2017-05-28","WindscreenDamage","Windscreen","","Car","","1090","1090",1,2,249,0.5,1,565.26,0,25,0,0,0
14657,587549,784617,NA,"Retired","2020-10-06","2019-07-10","CollisionWithAnimal","ActLiability Burglary Theft","","Caravan","","24350","24350",0,2,111,0.25,1,460.32,15,65,0,0,0
14658,337510,511564,NA,"Unemployed","2020-10-12","2018-01-05","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","19100","24590",1,1,15,0.25,1,2334.9,22,21,0,0,0
14659,773078,1067780,NA,"Worker","2020-09-28","2020-09-07","WindscreenDamage","Windscreen","","Car","","33520","33520",0,1,203,0.5,1,144.82,0,27,0,0,0
14660,402904,573637,NA,"Employee","2020-10-07","2018-02-15","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","76620","76620",0,2,26,0.25,0,6825,21,51,0,0,0
14661,233199,273007,NA,"Employee","2020-10-13","2017-02-10","CollisionWithAnimal","ActLiability","","Car","","35250","35250",0,5,135,0.25,1,0,6,29,0,0,0
14662,690665,920663,NA,"CivilServant","2020-10-12","2018-11-10","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","69190","69200",0,2,148,0.25,0,1568,15,39,0,1,0
14663,458304,632211,NA,"Employee","2020-10-06","2018-04-16","WindscreenDamage","Windscreen","","Car","","69640","69640",1,2,110,0.5,1,99.98,0,36,0,0,0
14664,595386,890570,NA,"Employee","2020-10-12","2018-12-10","AccidentWithUnidentifiedThirdParty","ActLiability","","Car","","66100","66100",1,3,212,0.25,1,0,23,33,0,0,0
14665,635077,844307,NA,"Employee","2020-10-08","2017-09-29","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","55000","55000",0,1,39,0.25,0,2006.53,8,55,0,0,0
14666,773164,1067974,NA,"Employee","2020-09-25","2020-02-08","WindscreenDamage","Windscreen","","Car","","31140","31140",0,2,93,0.5,1,75,0,32,0,0,0
14667,748432,1019811,NA,"SelfEmployed","2020-10-12","2019-11-12","WindscreenDamage","Windscreen","","Car","","37210","37210",1,1,30,0.5,1,293.83,16,50,0,0,0
14668,810139,NA,NA,"Farmer","2020-10-03","2020-07-24","LossOfControl","MaterialDamages ActLiability","","Car","","22550","22640",0,1,110,0.5,1,1294.86,14,55,0,0,0
14669,314286,447635,1158388,"CivilServant","2020-10-10","2018-12-25","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","3500","3500",0,1,105,0.25,0,640.03,12,47,0,0,0
14670,776698,1155781,NA,"Worker","2020-10-10","2020-03-26","WindscreenDamage","Windscreen","","Car","","16270","16270",0,7,101,0.5,1,742.45,16,43,0,0,0
14671,794968,1104527,NA,"Employee","2020-09-29","2020-07-01","WindscreenDamage","Windscreen","","Car","","","30114",0,1,29,0.5,1,143.98,0,32,0,0,0
14672,515304,697599,NA,"Employee","2020-09-23","2017-06-12","WindscreenDamage","Windscreen","","Car","","","68390",0,2,106,0.5,1,143.98,0,57,0,0,0
14673,769809,1061455,NA,"","2020-09-08","2020-03-01","WindscreenDamage","Windscreen","","Car","","55130","30800",1,1,127,0.5,1,73.98,0,26,0,0,0
14674,784249,1088758,NA,"Employee","2020-09-15","2020-04-07","WindscreenDamage","Windscreen","","Car","","","69400",0,1,148,0.5,1,1006.61,0,36,0,0,0
14675,791743,988582,NA,"Employee","2020-10-02","2020-06-11","WindscreenDamage","Windscreen","","Car","","","56400",0,2,102,0.5,1,761.75,0,34,0,0,0
14676,792865,1121162,NA,"Employee","2020-10-01","2020-05-27","WindscreenDamage","Windscreen","","Car","","","30800",0,1,207,0.5,1,1069.83,0,37,0,0,0
14677,371433,543407,NA,"Retired","2020-07-11","2019-01-25","WindscreenDamage","Windscreen","","Car","","","89100",0,1,194,0.5,1,683.32,0,76,0,0,0
14678,550631,1015126,NA,"Employee","2020-10-03","2018-06-08","WindscreenDamage","Windscreen","","Car","","","25120",0,1,173,0.5,1,176.01,0,34,0,0,0
14679,125173,113068,NA,"Employee","2020-08-26","2018-03-24","WindscreenDamage","Windscreen","","Car","","","29410",0,2,113,0.5,1,988.84,0,31,0,0,0
14680,160149,272459,NA,"Employee","2020-10-10","2017-08-02","WindscreenDamage","Windscreen","","Car","","","56880",0,4,51,0.5,1,143.98,0,38,0,0,0
14681,734396,991865,NA,"Retired","2020-10-04","2019-10-08","WindscreenDamage","Windscreen","","Car","","","59190",0,1,108,0.5,1,143.98,0,63,0,0,0
14682,726512,972212,NA,"Retired","2020-10-02","2018-12-15","WindscreenDamage","Windscreen","","Caravan","","","11200",0,1,132,0.5,1,94.5,0,71,0,0,0
14683,725157,969989,NA,"Employee","2020-09-25","2018-01-01","WindscreenDamage","Windscreen","","Car","","","33170",0,1,209,0.5,1,597.23,0,54,0,0,0
14684,409953,1123611,NA,"","2020-10-06","2019-02-20","WindscreenDamage","Windscreen","","Car","","","93130",1,4,70,0.5,1,158.98,0,32,0,0,0
14685,762370,1151437,NA,"Retired","2020-10-05","2019-12-24","WindscreenDamage","Windscreen","","Car","","","40300",0,2,213,0.5,1,837.82,0,59,0,0,0
14686,780010,1081154,NA,"Employee","2020-10-01","2020-03-04","WindscreenDamage","Windscreen","","Car","","","11210",0,2,9,0.5,1,223.09,0,38,0,0,0
14687,365845,1103258,NA,"Worker","2020-09-22","2018-01-15","WindscreenDamage","Windscreen","","Car","","","76600",0,1,104,0.5,1,511.48,0,36,0,0,0
14688,728939,975786,NA,"Retired","2020-09-29","2019-01-17","WindscreenDamage","Windscreen","","Caravan","","","27600",0,1,72,0.5,1,101.64,0,61,0,0,0
14689,583590,779442,NA,"Employee","2020-10-01","2018-08-15","WindscreenDamage","Windscreen","","Car","","62620","62620",0,3,186,0.5,1,1418.04,0,48,0,0,0
14690,664044,883856,NA,"Employee","2020-10-14","2018-10-10","WindscreenDamage","Windscreen","","Caravan","","5000","5000",0,2,197,0.5,1,960.25,0,53,0,0,0
14691,810091,1129049,NA,"CivilServant","2020-10-07","2020-08-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","56700","56700",0,2,63,0.25,0,1173.79,11,48,0,0,0
14692,529681,714027,NA,"Executive","2020-10-09","2019-06-05","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","69002","69007",1,1,93,0.25,0,647.04,18,32,0,0,0
14693,804961,NA,NA,"Employee","2020-10-05","2020-08-09","WindscreenDamage","Windscreen","","Car","","82000","82000",0,1,188,0.5,1,685.46,12,38,0,0,0
14694,278431,360056,NA,"Employee","2020-10-12","2019-08-14","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","56400","56920",0,2,95,0.25,0,1308.25,7,29,0,0,0
14695,803661,1118816,NA,"Farmer","2020-10-13","2020-08-06","Vandalism","MaterialDamages ActLiability","","Car","","33350","33350",0,3,224,0.5,1,0,15,36,0,0,0
14696,441236,613196,NA,"Employee","2020-10-14","2017-03-17","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","74380","74380",0,4,51,0.25,0,2629.73,12,33,0,0,0
14697,790301,1096950,1018384,"SelfEmployed","2020-09-06","2020-05-14","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","93350","93200",1,1,186,0,0,0,23,25,1,1,0
14698,417171,588450,NA,"Executive","2020-10-10","2019-04-14","MultiVehicleCrash","MaterialDamages ActLiability ReplacementVehicle","","Car","","6110","6110",1,2,90,0.15,0,1348.26,10,51,0,0,0
14699,782046,1085205,NA,"Employee","2020-10-12","2019-01-08","TotalTheft","Theft","","Caravan","","85150","85150",0,5,168,0.5,1,0,19,35,0,0,0
14700,279849,1114973,NA,"Employee","2020-10-12","2020-04-30","WindscreenDamage","Windscreen","","Car","","33230","24700",0,2,171,0.5,1,79.96,13,22,0,0,0
14701,815804,1138486,NA,"Employee","2020-10-11","2020-09-15","LegalProtection","ActLiability","","Car","","29200","29800",0,3,75,0.25,1,0,8,32,0,0,0
14702,404545,575525,NA,"Worker","2020-08-22","2018-02-22","LossOfControl","MaterialDamages ActLiability","","Caravan","","85130","85130",0,1,96,0.5,1,986.48,18,44,0,1,0
14703,486032,664026,NA,"Executive","2020-09-28","2018-04-28","WindscreenDamage","Windscreen","","Car","","71000","71290",0,1,90,0.5,1,815.84,12,53,0,0,0
14704,130583,120368,NA,"CivilServant","2020-10-13","2019-02-20","WindscreenDamage","Windscreen","","Car","","92260","92260",0,2,47,0.5,1,768.59,0,42,0,0,0
14705,774179,1069933,1158916,"CivilServant","2020-10-13","2020-02-14","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","35240","35640",0,2,223,0.25,0,1682.41,7,45,0,0,0
14706,816915,1140453,NA,"CivilServant","2020-10-13","2020-08-26","WindscreenDamage","Windscreen","","Car","","54670","54670",1,1,392,0.5,1,757.11,0,23,0,0,0
14707,453145,627219,NA,"Worker","2020-08-21","2018-06-14","CollisionWithAnimal","MaterialDamages ActLiability","","Car","","74150","74150",0,2,173,0.25,1,661.58,21,41,0,0,0
14708,644336,855457,NA,"Executive","2020-10-12","2018-10-26","Vandalism","ActLiability Burglary","","Car","","92600","92600",1,1,23,0.5,1,3300,0,56,0,0,0
14709,661714,880349,NA,"Employee","2020-10-12","2017-10-25","WindscreenDamage","Windscreen","","Car","","1460","1460",0,2,44,0.5,1,831.94,0,49,0,0,0
14710,811886,1132004,NA,"Retired","2020-10-13","2020-08-01","AccidentOrCollision","MaterialDamages","","Car","","1100","1100",0,1,2,0.25,1,0,15,76,0,0,0
14711,235957,276484,NA,"CivilServant","2020-10-15","2019-01-01","WindscreenDamage","Windscreen ActLiability","","Car","","35135","35230",0,2,90,0.5,1,368.78,13,34,0,0,0
14712,453785,1109486,NA,"Employee","2020-10-15","2019-04-01","WindscreenDamage","Windscreen","","Car","","34800","27300",0,3,221,0.5,1,118.37,0,27,0,0,0
14713,745875,1014746,NA,"Employee","2020-10-13","2019-10-24","LossOfControl","MaterialDamages ActLiability","","Car","","39100","39100",0,2,60,0.5,1,1960.69,18,54,0,1,0
14714,766252,1087831,NA,"Employee","2020-10-10","2020-02-08","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","88000","88000",1,2,186,0.25,0,916.69,13,33,0,0,0
14715,736280,995599,NA,"Employee","2020-10-10","2019-09-21","WindscreenDamage","Windscreen","","Caravan","","56440","56440",0,1,101,0.5,1,821.21,0,57,0,0,0
